x,y
9.521658483879053, 77506.87873719065
17.937624748923895, 50100.693233381826
26.29565325581696, 48403.01887336459
140.98906306119244, 46598.07744112836
318.23185016612376, 54043.22436176235
578.9065672117482, 56257.78598495768
1071.668603840229, 46341.4877454717
2460.4206653921233, 48209.89362140406
4474.081047170865, 55945.473524869165
8271.654910321779, 66013.63970394184
18701.280542259985, 48346.82363258247
34558.130655699664, 65209.889851164226
64993.32473968711, 67310.95297844603
149153.74313468995, 78717.1091676995
271560.0628534431, 64844.94528952817
510444.5141298029, 77800.93138335299
1152387.3646201035, 85103.8977992138
2130462.7460600086, 101262.34387724087
3944019.7373137614, 82719.04494783562
9057721.805173336, 79154.15464844945
16467274.726288779, 97389.26633147073
29991460.717937116, 73179.64336340848
69060650.68240348, 33561.0944633285
127705897.69893247, 37350.484647898185
241098034.62652352, 13337.792211988824
562947179.9933926, 12977.531579836956
958883455.7021298, 11055.971455778401
76.31755760122425, 32044.55765270722
52.86586639426803, 47114.81605526284
65.66796948490446, 38528.91496335968
72.57603681383678, 35727.3369067108
44.02238493710527, 49562.421161385624
36.06471728661935, 47958.897008661275
