15590626.85,43089818.81
8855837.758,1123794.887
3606743.147,548343.4433
1483074.301,554293.989
460879.8221,560106.6775
200712.3313,435420.6963
82260.03405,342530.2054
26084.43514,252246.1623
11064.68353,426095.3033
4588.865361,327289.5712
1446.341837,383963.229
606.9524113,286258.1536
249.8699746,316473.5495
80.44982318,294163.8041
32.58792183,239844.096
14.08535858,265177.0148
4.363773249,212298.6141
1.834121849,178349.3129
0.783715644,208068.6672
0.241167523,251486.4092
0.013220916,161073.1745
0.022427578,188357.6092
0.031316601,135247.148
0.052097481,153260.1104
0.042213012,165318.286
0.104425109,221240.8541
0.073667812,167739.2475
0.064960449,181582.6282
0.085992988,163763.9512
0.064170905,209211.4467
0.005730307,226590.7738
