171805839.6,41773942.9
116466024.6,979987.0523
50160355.37,741306.0283
20831421.15,832735.4138
6697242.185,417654.6486
2824695.74,476498.3733
1188775.986,644742.2476
382188.0717,323367.5335
160732.6319,461947.0752
68985.57767,458379.2203
21818.78149,242720.4161
9218.031451,242720.4161
3937.154791,352157.3166
1239.209494,272656.4717
523.802691,262288.5363
221.1214823,279072.9293
72.86685207,235308.2247
29.44154885,195353.8179
12.8382113,190862.234
4.026397041,195353.8179
1.704454816,167292.28
0.721100882,150083.7587
0.229726768,153615.6979
0.09882259,127532.3593
0.052154382,99510.01436
0.079031233,176622.8959
0.063341538,206249.5475
0.039680222,172561.9742
0.021912258,153615.6979
0.013224584,204656.5762
0.005562269,290104.3305
