75277.76834,505540.5725
24093.62832,285639.3186
9818.719829,283852.9386
4185.303981,212697.3525
1332.160127,187616.1458
557.9609096,189985.0368
233.7688651,187616.1458
76.42574311,177316.3842
30.72048352,175105.4564
13.23247783,171840.6465
4.267071226,161391.241
1.811647687,166534.0061
0.759499938,156407.2904
0.237982862,160381.9048
0.005716638,157391.613
169420.5904,2060938.378
407605.3448,3340863.427
717786.8729,31767852.94
0.013209677,159210.78
0.020147851,155246.9007
0.027190114,154855.9817
0.035674971,159612.6922
0.083876422,158011.1052
0.110715215,156820.4701
0.134442023,158011.1052
0.056561306,157216.3482
0.044054579,158809.8797
0.066088097,154077.0943
